Frequency,CHD,BHC,LOK,YTA,LZH,DL2,LAY,WEH,WED,RSH,Vel_AVG,Frequency,CHD,BHC,LOK,YTA,LZH,DL2,LAY,WEH,WED,RSH,Dis_AVG,Frequency,CHD,BHC,LOK,YTA,LZH,DL2,LAY,WEH,WED,RSH,Acc_AVG
44.5313,0.90655,1.59258,1.55514,1.64223,2.4156,0.428014,0.915168,2.07626,3.3873,0.582208,1.57386,44.5313,0.00324001,0.0056919,0.00555807,0.00586934,0.00863336,0.00152972,0.00327082,0.00742056,0.0121062,0.00208081,0.00562498,44.5313,253.651,445.602,435.124,459.493,675.879,119.757,256.062,580.933,947.76,162.901,440.363
44.6289,0.893016,0.624949,8.61781,2.88478,2.1467,0.641387,1.3159,1.4278,3.43313,0.581791,1.37185,44.6289,0.00318466,0.00222868,0.0307327,0.0102877,0.00765552,0.0022873,0.00469276,0.00509179,0.0122432,0.00207477,0.00489228,44.6289,250.412,175.243,2416.54,808.927,601.959,179.852,368.995,400.371,962.689,163.141,384.683
44.7266,0.574979,1.59569,5.79769,1.59636,1.97612,0.595253,0.31246,0.74784,3.57435,0.55763,1.17176,44.7266,0.00204601,0.00567809,0.0206305,0.00568048,0.00703183,0.00211815,0.00111186,0.00266111,0.012719,0.00198427,0.0041696,44.7266,161.584,448.428,1629.3,448.617,555.34,167.281,87.8092,210.162,1004.48,156.708,329.295
44.8242,0.858958,1.86262,2.86211,2.14632,3.30296,1.02352,0.354687,0.81435,3.38835,0.340639,1.44307,44.8242,0.00304986,0.00661349,0.0101623,0.00762083,0.0117276,0.00363417,0.00125937,0.00289147,0.0120308,0.00120949,0.00512383,44.8242,241.916,524.585,806.082,604.488,930.242,288.264,99.8936,229.353,954.292,95.9372,406.425
44.9219,1.23975,1.28397,2.34092,0.663335,0.535921,0.694357,0.842646,0.079548,3.3349,0.670579,0.768502,44.9219,0.00439236,0.004549,0.0082937,0.00235015,0.00189873,0.00246006,0.00298544,0.000281833,0.0118153,0.00237581,0.00272275,44.9219,349.924,362.403,660.73,187.228,151.265,195.984,237.839,22.4526,941.283,189.273,216.912
45.0195,0.965781,1.69493,1.13427,1.75343,1.19373,0.904256,0.582227,1.06165,3.15007,0.67013,1.09796,45.0195,0.00341427,0.00599199,0.0040099,0.00619879,0.00422013,0.00319676,0.00205831,0.0037532,0.0111363,0.00236907,0.00388155,45.0195,273.187,479.439,320.845,495.985,337.666,255.783,164.692,300.305,891.048,189.557,310.575
45.1172,1.07608,1.15846,4.60513,0.414828,2.32715,0.356909,0.5902,1.33056,3.80596,0.433665,1.11727,45.1172,0.00379599,0.00408659,0.016245,0.00146334,0.00820924,0.00125903,0.00208198,0.00469368,0.0134259,0.00152979,0.00394129,45.1172,305.048,328.401,1305.46,117.595,659.7,101.176,167.31,377.188,1078.91,122.935,316.725
45.2148,1.19561,1.18276,4.82847,1.04949,0.293432,0.43437,0.571714,0.361819,3.51888,0.486596,0.810604,45.2148,0.00420853,0.00416329,0.0169961,0.00369418,0.00103287,0.00152897,0.00201242,0.00127359,0.0123864,0.0017128,0.0028533,45.2148,339.666,336.015,1371.74,298.154,83.362,123.401,162.42,102.79,999.691,138.238,230.287
45.3125,1.10118,1.46411,2.77353,0.337824,0.183296,0.63561,0.301368,1.24362,3.14917,0.712388,0.906782,45.3125,0.00386775,0.00514252,0.00974172,0.00118657,0.000643807,0.00223251,0.00105852,0.00436806,0.0110611,0.00250218,0.00318497,45.3125,313.512,416.842,789.644,96.1808,52.1857,180.963,85.8015,354.067,896.59,202.822,258.167
45.4102,1.09282,1.64347,2.56583,0.877667,2.13963,0.815365,0.329028,0.952634,3.73294,0.547734,1.02273,45.4102,0.00383015,0.0057601,0.00899279,0.00307608,0.00749904,0.00285772,0.00115319,0.00333882,0.0130833,0.00191972,0.00358449,45.4102,311.804,468.917,732.083,250.416,610.48,232.64,93.8783,271.806,1065.08,156.28,291.805
45.5078,0.926867,1.17465,1.32603,0.641189,1.07331,0.659506,0.317979,0.584038,3.23146,0.724549,0.825708,45.5078,0.00324154,0.00410811,0.00463754,0.00224244,0.00375371,0.0023065,0.00111207,0.00204256,0.0113014,0.00253397,0.00288776,45.5078,265.023,335.872,379.157,183.338,306.897,188.575,90.9209,166.996,923.983,207.173,236.098
45.6055,1.07439,1.18377,1.76259,1.28173,0.896414,0.404295,0.291821,0.703135,3.56667,0.51997,0.985404,45.6055,0.00374944,0.00413115,0.00615114,0.00447299,0.00312832,0.00141092,0.0010184,0.00245382,0.012447,0.0018146,0.00343888,45.6055,307.865,339.207,505.067,367.275,256.865,115.85,83.6207,201.482,1022.02,148.996,282.365
45.7031,0.928841,1.36138,0.612783,1.03294,1.61237,0.29314,0.144232,0.752463,3.09515,0.575562,0.840652,45.7031,0.00323456,0.00474081,0.00213394,0.00359706,0.00561485,0.00102082,0.00050227,0.00262035,0.0107785,0.00200432,0.00292746,45.7031,266.727,390.934,175.968,296.619,463.009,84.1784,41.4179,216.078,888.808,165.279,241.403
45.8008,0.871195,1.31572,1.74072,0.609612,1.33561,0.377693,0.363627,1.18119,3.54926,0.511201,1.02619,45.8008,0.00302735,0.00457204,0.0060489,0.00211836,0.00464115,0.00131246,0.00126358,0.00410455,0.0123335,0.00177639,0.00356595,45.8008,250.708,378.631,500.936,175.431,384.354,108.691,104.643,339.916,1021.39,147.111,295.312
45.8984,0.969977,1.47866,1.36676,0.175179,1.67358,0.272141,0.0825602,0.449809,3.56894,0.543799,0.756888,45.8984,0.00336344,0.00512732,0.00473931,0.000607441,0.00580322,0.000943662,0.000286281,0.00155973,0.0123755,0.00188565,0.00262454,45.8984,279.73,426.428,394.158,50.5196,482.641,78.4824,23.8094,129.72,1029.24,156.825,218.278
45.9961,0.943468,1.24751,1.144,0.390333,1.19365,0.347522,0.16964,1.01143,3.4672,0.492196,0.977451,45.9961,0.00326457,0.00431663,0.00395844,0.00135062,0.00413026,0.00120249,0.000586987,0.00349975,0.0119972,0.00170309,0.00338216,45.9961,272.664,360.534,330.617,112.807,344.969,100.434,49.0264,292.307,1002.03,142.246,282.485
46.0938,0.865084,1.25442,1.6008,0.199136,1.42465,0.177552,0.183409,1.00185,3.46784,0.513515,0.933466,46.0938,0.00298701,0.00433134,0.00552733,0.000687587,0.00491912,0.00061306,0.000633283,0.00345924,0.0119739,0.00177309,0.00322312,46.0938,250.542,363.301,463.617,57.6728,412.602,51.4218,53.118,290.151,1004.34,148.722,270.346
46.1914,0.828018,1.30343,1.59023,0.246078,1.25298,0.167629,0.10231,0.939974,3.43657,0.534813,0.883996,46.1914,0.00285298,0.00449105,0.00547922,0.000847876,0.00431721,0.000577576,0.000352515,0.00323873,0.0118409,0.00184273,0.00304586,46.1914,240.315,378.294,461.531,71.4191,363.651,48.651,29.6934,272.808,997.392,155.218,256.561
46.2891,0.964023,1.31964,0.34901,0.472488,1.26265,0.209502,0.18959,0.583664,3.39405,0.490235,0.536949,46.2891,0.00331458,0.00453729,0.00119999,0.00162455,0.00434136,0.000720327,0.000651864,0.0020068,0.0116697,0.00168557,0.00184618,46.2891,280.379,383.807,101.507,137.42,367.233,60.9321,55.1409,169.754,987.134,142.581,156.168
46.3867,0.896481,1.41218,0.901084,0.0753028,1.09889,0.262158,0.114135,0.744368,3.37511,0.582843,0.820425,46.3867,0.00307587,0.00484525,0.00309166,0.000258367,0.00377034,0.000899475,0.000391602,0.00255396,0.0115802,0.00199976,0.00281491,46.3867,261.285,411.589,262.627,21.9475,320.278,76.4076,33.2654,216.951,983.699,169.873,239.118
46.4844,0.870772,1.39994,1.70488,0.236454,1.3208,0.189826,0.124763,0.667668,3.43175,0.504946,0.76922,46.4844,0.00298138,0.00479318,0.00583723,0.000809578,0.00452219,0.000649932,0.000427167,0.00228599,0.0117498,0.00172885,0.00263368,46.4844,254.326,408.882,497.944,69.061,385.765,55.4424,36.4394,195.006,1002.31,147.48,224.666
46.582,0.921784,1.30869,1.06089,0.384785,1.02278,0.25921,0.138125,0.552152,3.41681,0.467947,0.736968,46.582,0.00314942,0.00447136,0.00362472,0.00131468,0.00349449,0.000885633,0.000471925,0.00188652,0.0116741,0.00159882,0.00251797,46.582,269.791,383.033,310.506,112.62,299.351,75.8666,40.4268,161.606,1000.04,136.96,215.698
46.6797,0.880382,1.27218,1.54816,0.240221,1.45744,0.157715,0.121075,0.673232,3.41925,0.524891,0.776807,46.6797,0.00300167,0.00433752,0.00527846,0.000819036,0.00496915,0.000537733,0.000412806,0.00229539,0.011658,0.00178962,0.00264853,46.6797,258.214,373.128,454.07,70.4561,427.462,46.2575,35.5109,197.457,1002.86,153.949,227.835
46.7773,0.90148,1.32666,1.02003,0.278648,1.30379,0.187943,0.123922,0.610589,3.37112,0.510872,0.756035,46.7773,0.00306719,0.0045138,0.00347056,0.000948069,0.00443602,0.000639455,0.000421631,0.00207746,0.0114699,0.00173819,0.00257233,46.7773,264.955,389.918,299.799,81.8975,383.199,55.2383,36.422,179.459,990.809,150.151,222.207
46.875,0.902538,1.33741,1.07273,0.116426,1.27654,0.0925439,0.160539,0.709901,3.3785,0.510418,0.806219,46.875,0.00306439,0.00454093,0.00364225,0.000395302,0.00433423,0.000314215,0.00054508,0.00241033,0.011471,0.00173302,0.00273736,46.875,265.819,393.901,315.946,34.2903,375.971,27.2564,47.2827,209.083,995.051,150.33,237.451
46.9727,0.903689,1.32564,0.922948,0.304397,0.983411,0.152144,0.156126,0.689241,3.43002,0.516248,0.796465,46.9727,0.00306192,0.00449158,0.00312718,0.00103137,0.00333204,0.0005155,0.000528993,0.00233532,0.0116218,0.00174918,0.00269862,46.9727,266.713,391.246,272.397,89.8391,290.242,44.9034,46.0787,203.421,1012.33,152.364,235.067
47.0703,0.881256,1.36078,1.09704,0.0945865,1.19998,0.14162,0.123236,0.60794,3.38194,0.478074,0.744598,47.0703,0.00297972,0.00460109,0.00370932,0.000319818,0.00405739,0.000478849,0.000416688,0.00205558,0.0114351,0.00161647,0.00251765,47.0703,260.633,402.452,324.451,27.9741,354.896,41.8844,36.4473,179.799,1000.21,141.391,220.216
47.168,0.9177,1.32741,0.808907,0.151121,1.21993,0.113154,0.114742,0.683851,3.40585,0.558886,0.746379,47.168,0.00309652,0.00447897,0.00272943,0.000509917,0.00411632,0.000381808,0.000387166,0.00230746,0.0114921,0.0018858,0.00251844,47.168,271.974,393.398,239.732,44.7871,361.546,33.535,34.0057,202.67,1009.38,165.634,221.201
47.2656,0.916553,1.26463,0.999361,0.148252,1.19058,0.085984,0.170866,0.655791,3.4103,0.479483,0.786172,47.2656,0.00308626,0.00425832,0.00336509,0.000499201,0.00400897,0.000289529,0.000575349,0.00220821,0.0114833,0.00161454,0.00264723,47.2656,272.197,375.568,296.789,44.0277,353.577,25.5354,50.7437,194.756,1012.79,142.396,233.476
47.3633,0.907576,1.35067,0.932162,0.227624,1.21125,0.119934,0.150661,0.730014,3.43083,0.555367,0.818795,47.3633,0.00304973,0.00453866,0.00313235,0.000764886,0.00407017,0.000403016,0.000506267,0.00245307,0.0115286,0.0018662,0.0027514,47.3633,270.088,401.949,277.404,67.7392,360.459,35.6916,44.8356,217.247,1020.99,165.273,243.667
47.4609,0.902863,1.33683,0.874206,0.135645,1.18184,0.107823,0.113297,0.66236,3.39409,0.469357,0.768283,47.4609,0.00302765,0.00448292,0.00293155,0.000454872,0.00396316,0.000361572,0.000379928,0.00222115,0.0113817,0.00157394,0.00257635,47.4609,269.239,398.651,260.693,40.4502,352.431,32.1534,33.7858,197.52,1012.14,139.965,229.107
47.5586,0.902894,1.31505,1.10397,0.233711,1.22629,0.0881202,0.099895,0.646348,3.4057,0.540804,0.774621,47.5586,0.00302154,0.0044008,0.00369443,0.000782115,0.00410377,0.000294894,0.000334299,0.002163,0.0113972,0.0018098,0.00259227,47.5586,269.802,392.961,329.887,69.8374,366.438,26.332,29.8506,193.141,1017.69,161.603,231.472
47.6563,0.900803,1.31651,0.922574,0.153506,1.14968,0.0889526,0.155748,0.714193,3.40891,0.538985,0.807498,47.6563,0.00300836,0.00439666,0.00308107,0.000512655,0.00383951,0.00029707,0.000520144,0.00238515,0.0113845,0.00180002,0.00269676,47.6563,269.73,394.205,276.249,45.9647,344.251,26.6353,46.6362,213.853,1020.74,161.39,241.792
47.7539,0.898698,1.31467,1.0024,0.142867,1.16833,0.0885968,0.145655,0.690893,3.43747,0.49384,0.794796,47.7539,0.0029952,0.00438155,0.00334083,0.00047615,0.00389382,0.000295277,0.000485441,0.00230262,0.0114565,0.00164588,0.00264891,47.7539,269.651,394.462,300.768,42.8668,350.553,26.5832,43.7033,207.3,1031.4,148.175,238.476
47.8516,0.905166,1.32602,0.918409,0.155738,1.18227,0.127288,0.115779,0.659284,3.36265,0.54081,0.782225,47.8516,0.00301059,0.00441036,0.00305464,0.000517985,0.00393223,0.00042336,0.000385083,0.00219279,0.0111842,0.00179874,0.00260169,47.8516,272.147,398.682,276.129,46.8241,355.46,38.2703,34.8102,198.221,1011.01,162.6,235.184
47.9492,0.908236,1.31343,0.932567,0.13667,1.17939,0.0683623,0.148621,0.67888,3.36871,0.516677,0.793558,47.9492,0.00301465,0.00435961,0.00309541,0.00045364,0.00391468,0.000226911,0.00049331,0.00225337,0.0111816,0.00171498,0.00263401,47.9492,273.628,395.704,280.958,41.175,355.319,20.5958,44.7757,204.529,1014.9,155.661,239.078
48.0469,0.902577,1.31257,0.953384,0.163507,1.18227,0.0859193,0.158379,0.729517,3.37865,0.530313,0.816047,48.0469,0.00298978,0.00434786,0.00315808,0.000541617,0.00391627,0.000284607,0.000524628,0.00241652,0.0111917,0.00175666,0.00270315,48.0469,272.477,396.247,287.815,49.3608,356.914,25.938,47.8125,220.232,1019.97,160.095,246.354
48.1445,0.907342,1.3087,0.947971,0.131786,1.16239,0.0868814,0.15485,0.658129,3.39016,0.540677,0.782735,48.1445,0.00299947,0.00432626,0.00313378,0.000435656,0.00384261,0.00028721,0.0005119,0.00217563,0.0112071,0.00178736,0.00258755,48.1445,274.472,395.883,286.762,39.8655,351.625,26.2817,46.8423,199.085,1025.53,163.555,236.778
48.2422,0.904799,1.31243,0.904228,0.130689,1.16761,0.0989738,0.124658,0.643214,3.40656,0.510246,0.773721,48.2422,0.00298501,0.00432982,0.00298312,0.000431155,0.00385205,0.000326523,0.000411255,0.00212202,0.0112385,0.00168334,0.00255257,48.2422,274.258,397.817,274.085,39.6139,353.921,30.0004,37.7855,194.967,1032.58,154.663,234.526
48.3398,0.901606,1.31123,0.898893,0.105212,1.16341,0.115661,0.128669,0.691605,3.38268,0.505208,0.795249,48.3398,0.00296846,0.00431712,0.00295953,0.000346401,0.00383044,0.000380804,0.000423633,0.00227705,0.0111372,0.00166336,0.00261829,48.3398,273.843,398.258,273.019,31.9558,353.361,35.1295,39.0805,210.06,1027.42,153.446,241.54
48.4375,0.912052,1.31676,0.932012,0.112108,1.15657,0.103056,0.109982,0.692832,3.4006,0.529864,0.802442,48.4375,0.0029968,0.00432658,0.00306239,0.000368361,0.00380024,0.000338619,0.000361376,0.00227649,0.0111736,0.00174102,0.00263665,48.4375,277.575,400.745,283.65,34.119,351.993,31.3642,33.4721,210.858,1034.94,161.26,244.217
48.5352,0.902364,1.31237,0.900356,0.116115,1.13038,0.0870163,0.127846,0.684183,3.38326,0.521702,0.79227,48.5352,0.002959,0.00430348,0.00295242,0.00038076,0.00370672,0.000285341,0.000419228,0.00224355,0.0110943,0.00171075,0.00259799,48.5352,275.181,400.214,274.568,35.4098,344.717,26.5361,38.9873,208.645,1031.74,159.096,241.607
48.6328,0.905026,1.31234,0.893442,0.119129,1.167,0.123093,0.125235,0.688794,3.38773,0.543456,0.791118,48.6328,0.00296177,0.00429474,0.00292387,0.00038986,0.00381909,0.000402831,0.000409843,0.00225414,0.0110866,0.00177851,0.002589,48.6328,276.548,401.01,273.008,36.4022,356.598,37.6133,38.2681,210.474,1035.19,166.063,241.741
48.7305,0.902734,1.31347,0.88585,0.114032,1.14274,0.0678082,0.133941,0.654457,3.38158,0.501141,0.770154,48.7305,0.00294835,0.00428982,0.00289321,0.000372431,0.0037322,0.000221463,0.000437453,0.00213747,0.0110443,0.00163674,0.00251534,48.7305,276.401,402.161,271.232,34.9146,349.886,20.7617,41.0103,200.383,1035.38,153.441,235.808
48.8281,0.905964,1.30841,0.896786,0.107635,1.13062,0.0845428,0.166353,0.674024,3.34585,0.508886,0.785405,48.8281,0.00295298,0.00426477,0.00292307,0.000350837,0.00368526,0.000275567,0.000542227,0.00219698,0.0109058,0.00165871,0.00256002,48.8281,277.946,401.417,275.131,33.0221,346.871,25.9374,51.0365,206.788,1026.49,156.124,240.959
48.9258,0.903636,1.31801,0.882515,0.0805819,1.16461,0.0932517,0.150988,0.677829,3.4167,0.549266,0.780172,48.9258,0.00293952,0.00428746,0.00287081,0.000262132,0.00378845,0.000303347,0.000491163,0.00220497,0.0111145,0.00178676,0.00253789,48.9258,277.787,405.168,271.294,24.7717,358.012,28.6665,46.4153,208.371,1050.33,168.85,239.833
49.0234,0.90755,1.3144,0.917031,0.0913391,1.17949,0.107494,0.114282,0.643793,3.39571,0.525953,0.775671,49.0234,0.00294637,0.0042672,0.00297715,0.000296533,0.00382921,0.000348979,0.000371018,0.00209008,0.0110242,0.00170751,0.00251822,49.0234,279.547,404.865,282.467,28.1346,363.309,33.1105,35.2016,198.303,1045.96,162.006,238.925
49.1211,0.90816,1.30369,0.902023,0.102975,1.17019,0.0922533,0.165134,0.686934,3.40434,0.524569,0.794479,49.1211,0.00294249,0.00422403,0.0029226,0.000333643,0.00379146,0.000298906,0.000535041,0.0022257,0.0110303,0.00169963,0.00257415,49.1211,280.292,402.368,278.398,31.7818,361.163,28.4728,50.9663,212.013,1050.71,161.901,245.205
49.2188,0.909704,1.31311,0.890743,0.0832843,1.15981,0.0848369,0.109503,0.68994,3.40059,0.552782,0.790342,49.2188,0.00294164,0.00424611,0.00288033,0.00026931,0.00375039,0.00027433,0.000354092,0.00223101,0.0109962,0.00178749,0.00255567,49.2188,281.326,406.08,275.463,25.7557,358.672,26.2358,33.8639,213.364,1051.63,170.948,244.414
49.3164,0.902844,1.31559,0.844435,0.0764262,1.17432,0.0873185,0.14016,0.658489,3.38593,0.562851,0.751462,49.3164,0.00291368,0.00424569,0.00272518,0.000246644,0.00378978,0.000281796,0.000452327,0.00212509,0.0109271,0.00181644,0.00242513,49.3164,279.759,407.653,261.66,23.6817,363.879,27.0569,43.4306,204.042,1049.18,174.407,232.851
49.4141,0.91477,1.30527,0.87079,0.0831612,1.16927,0.071127,0.143771,0.689732,3.36495,0.521543,0.780261,49.4141,0.00294633,0.00420406,0.00280468,0.000267849,0.00376604,0.000229089,0.000463065,0.00222152,0.010838,0.00167981,0.0025131,49.4141,284.016,405.257,270.361,25.8197,363.032,22.0833,44.6378,214.146,1044.74,161.927,242.254
49.5117,0.906339,1.31437,0.890748,0.0694235,1.13633,0.0987242,0.128594,0.724601,3.35819,0.513834,0.807675,49.5117,0.00291342,0.00422502,0.0028633,0.000223161,0.00365273,0.000317348,0.000413363,0.00232922,0.0107949,0.00165172,0.00259626,49.5117,281.954,408.888,277.104,21.5971,353.503,30.7123,40.0044,225.417,1044.7,159.849,251.261
49.6094,0.895766,1.32004,0.861572,0.0811842,1.14443,0.0901725,0.108668,0.638102,3.40357,0.490376,0.749837,49.6094,0.00287376,0.00423492,0.00276406,0.000260452,0.00367152,0.000289288,0.000348624,0.00204714,0.0109192,0.00157321,0.0024056,49.6094,279.215,411.464,268.556,25.3055,356.724,28.1072,33.8723,198.9,1060.91,152.853,233.728
49.707,0.90472,1.31462,0.854541,0.0797369,1.16803,0.106414,0.123049,0.664705,3.40441,0.550283,0.759623,49.707,0.00289679,0.00420922,0.00273612,0.000255306,0.00373988,0.000340724,0.000393985,0.00212829,0.0109004,0.00176193,0.00243221,49.707,282.561,410.579,266.889,24.9033,364.799,33.2352,38.4304,207.6,1063.26,171.864,237.244
49.8047,0.893126,1.30849,0.857769,0.0727704,1.16187,0.0933592,0.130519,0.693258,3.42034,0.559497,0.775514,49.8047,0.00285406,0.0041814,0.00274107,0.000232544,0.00371286,0.000298337,0.000417086,0.00221536,0.01093,0.00178792,0.00247822,49.8047,279.488,409.47,268.423,22.7722,363.587,29.2151,40.8437,216.943,1070.33,175.085,242.683
49.9023,0.906575,1.31204,0.859789,0.0781543,1.14649,0.0913048,0.121554,0.765287,3.40271,0.519049,0.812538,49.9023,0.00289137,0.00418453,0.00274215,0.00024926,0.00365655,0.000291201,0.000387677,0.00244075,0.0108523,0.00165542,0.00259145,49.9023,284.253,411.385,269.583,24.505,359.478,28.6282,38.1129,239.952,1066.9,162.746,254.768
50,0.915287,1.30814,0.851739,0.0781317,1.20859,0.094464,0.133927,0.670828,3.36777,0.518839,0.761283,50,0.00291345,0.00416393,0.00271117,0.000248701,0.00384707,0.000300688,0.000426304,0.00213531,0.01072,0.00165151,0.00242324,50,287.546,410.963,267.582,24.5458,379.69,29.6767,42.0745,210.747,1058.02,162.998,239.164
